Mês,ICF,ICF até 10 SM,ICF + de 10 SM,Emprego Atual,Emprego Atual até 10 SM,Emprego Atual + de 10 SM,Perspectiva Profissional,Perspectiva Profissional até 10 SM,Perspectiva Profissional + de 10 SM,Renda Atual,Renda Atual até 10 SM,Renda Atual + de 10 SM,Acesso a Crédito,Acesso a Crédito até 10 SM,Acesso a Crédito + de 10 SM,Nível de Consumo Atual,Nível de Consumo Atual até 10 SM,Nível de Consumo Atual + de 10 SM,Perspectiva de Consumo,Perspectiva de Consumo até 10 SM,Perspectiva de Consumo + de 10 SM,Momento para Duráveis,Momento para Duráveis até 10 SM,Momento para Duráveis + de 10 SM,load_timestamp
2017-05-01,78.62015216853038,76.39274747770142,85.07050889025138,102.79565281731244,101.61207778915046,106.22317596566523,107.82462168125662,106.52507676560901,111.58798283261802,88.98834281653146,84.51893551688843,101.931330472103,75.7218201308861,74.15557830092118,80.25751072961373,48.362322502519945,44.165813715455485,60.51502145922747,74.93561903977158,74.2835209825998,76.82403433476395,51.712686191434514,49.48822927328558,58.15450643776825,2025-01-21 19:37:26.186649+00:00
2017-06-01,77.71095318659388,75.0180923433203,85.50922761449077,100.92283007682984,99.34143870314084,105.50239234449761,103.72584082440622,102.20364741641336,108.13397129186603,87.15280669703648,83.45997973657548,97.8468899521531,75.16795969624548,71.30192502532928,86.36363636363636,50.19866300267854,46.30192502532928,61.483253588516746,73.95200102207906,72.06180344478216,79.42583732057416,52.85657098688158,50.45592705167173,59.80861244019138,2025-01-21 19:37:26.186649+00:00
2017-07-01,78.18315983984895,76.46182359995639,83.1679894179894,100.92100012273781,100.27982701602646,102.77777777777777,100.65106571376714,101.19562452302213,99.07407407407408,88.16041492029828,85.83057746120579,94.9074074074074,75.6783480415251,73.59450521495802,81.71296296296296,52.29408869088169,48.68990078860341,62.73148148148148,74.36858034232569,74.23047570592723,74.76851851851852,55.20862104740697,51.41185448995166,66.20370370370371,2025-01-21 19:37:26.186649+00:00
2017-08-01,78.90900756577791,77.75525995799403,82.25015328019619,99.99512754434832,99.84524116584988,100.42918454935622,103.75475206421845,103.79159143667785,103.6480686695279,91.20985467765466,89.0637090533918,97.42489270386267,76.64675004781566,75.54810420428166,79.8283261802575,50.65531201949928,48.362135671911275,57.2961373390558,74.21098430818498,75.16120711890638,71.45922746781116,55.89027229872407,52.51483105493938,65.6652360515021,2025-01-21 19:37:26.186649+00:00
2017-09-01,78.95819474875589,77.15972425931359,84.16639793614964,101.72767633451416,101.15503080082135,103.38600451467269,102.73316435079843,101.02669404517454,107.67494356659142,89.7679890792112,86.85831622176592,98.19413092550789,77.14419500116506,75.4876796714579,81.941309255079,51.22736138029531,49.89733059548254,55.07900677200903,75.56563101131519,74.9229979466119,77.42663656884875,54.54134608399194,50.7700205338809,65.4627539503386,2025-01-21 19:37:26.186649+00:00
2017-10-01,80.2947011146301,78.48059875018167,85.54817275747509,103.0704238451311,103.40793489318413,102.09302325581396,101.6396502801152,101.32248219735504,102.55813953488371,89.83344712653614,86.72431332655137,98.83720930232559,78.23650928583189,77.46693794506612,80.46511627906978,52.18079502605997,50.20345879959309,57.906976744186046,81.54458209499177,78.86571719226856,89.30232558139535,55.55750014374453,51.37334689725331,67.67441860465117,2025-01-21 19:37:26.186649+00:00
2017-11-01,82.56231280048053,80.27487910409775,89.18650793650795,102.47244907657759,102.36701450750827,102.77777777777777,106.13559204866456,104.09773479256808,112.03703703703704,92.5347493803012,89.15754644947825,102.31481481481481,80.01406679181632,79.02774242809875,82.87037037037038,53.13223495849981,51.33621786714177,58.33333333333334,86.64893267884116,82.4382794604225,98.8425925925926,56.998164668663016,53.49961822346654,67.12962962962963,2025-01-21 19:37:26.186649+00:00
2017-12-01,85.0830356013839,81.96537235583888,94.11149825783971,104.2064736785824,102.20588235294117,110.0,108.75349948561991,105.37525354969574,118.53658536585365,92.96012946296769,89.0973630831643,104.14634146341463,82.84376718489752,79.61460446247463,92.1951219512195,55.40054465187554,53.980730223123736,59.51219512195122,87.63645651642827,83.36713995943205,100.0,63.78037822931593,60.116632860040575,74.39024390243902,2025-01-21 19:37:26.186649+00:00
2018-01-01,89.35202135060156,86.62915229624252,97.23719676549867,107.24024353973807,104.85387547649302,114.15094339622641,111.89922833810405,110.47013977128336,116.0377358490566,98.46145018257319,95.32401524777637,107.54716981132076,86.91860971797183,84.19313850063533,94.81132075471699,60.220179150271925,57.966963151207125,66.74528301886792,91.892783430534,88.76747141041932,100.9433962264151,68.83165509501782,64.8284625158831,80.4245283018868,2025-01-21 19:37:26.186649+00:00
2018-02-01,94.27936065585789,90.88826673453806,104.09965310627562,112.38315188956759,109.64622041231866,120.30905077262693,116.80864679408695,114.3802494273352,123.84105960264901,104.89582547621822,103.23237465003818,109.71302428256071,90.93732050212509,87.35047085772462,101.32450331125827,63.82055778957927,61.236955968439815,71.30242825607064,96.49681310897479,92.69534232629167,107.50551876379691,74.6132090304533,67.67625349961823,94.7019867549669,2025-01-21 19:37:26.186649+00:00
2018-03-01,95.0987900273151,90.8429548662637,107.42329264269218,113.48342939444015,111.67975677729922,118.70669745958429,116.89595710583359,112.92120597922472,128.40646651270208,106.0420174161263,103.9016974917659,112.24018475750577,94.57514257207491,88.95363567266278,110.85450346420323,62.4530916193164,59.05751203445655,72.28637413394918,95.6075108770506,90.98049151254116,109.00692840646651,76.63438120636388,68.40638459589562,100.46189376443418,2025-01-21 19:37:26.186649+00:00
2018-04-01,92.86418926847001,89.19772125258535,103.48193947282786,112.02868318954329,111.2268224536449,114.3507972665148,114.60069838934172,112.87782575565151,119.58997722095671,103.14576679499521,99.66979933959868,113.21184510250569,93.97050456698426,88.11277622555245,110.93394077448747,61.71231510317128,58.166116332232676,71.98177676537586,96.49559062553874,92.53238506477012,107.97266514806378,68.09576620971569,61.798323596647194,86.33257403189066,2025-01-21 19:37:26.186649+00:00
2018-05-01,91.81329775616211,88.55103601471178,101.26050420168067,111.72691903013849,110.55314810094316,115.12605042016807,114.31262140152351,115.19245475401479,111.76470588235294,99.75936401803975,96.99209788427224,107.77310924369748,91.91494315112064,85.49579403517716,110.50420168067227,61.95925989706,58.399184297731324,72.26890756302521,98.51746712153516,93.6528167218965,112.60504201680672,64.5025096737173,59.57175630894723,78.78151260504202,2025-01-21 19:37:26.186649+00:00
2018-06-01,89.72271432927893,86.34174813950095,99.51367781155015,110.68257492518069,108.86108273748724,115.95744680851064,111.97999764196673,111.414708886619,113.61702127659575,99.98931166717216,97.85495403472932,106.17021276595744,91.00698798686035,84.44841675178753,110.0,61.22967438664513,57.099080694586306,73.19148936170214,92.6763982502608,88.45760980592442,104.8936170212766,60.49405544686669,56.256384065372835,72.76595744680851,2025-01-21 19:37:26.186649+00:00
2018-07-01,86.24290812753485,83.42914994395632,94.39129000329922,108.41809578516533,106.85902303214377,112.93302540415704,109.39427820836178,109.28878764869654,109.69976905311779,97.3327231411458,94.17868893950899,106.46651270207852,88.01899439241954,82.20703619336876,104.8498845265589,59.052054059082856,55.758035940268286,68.59122401847576,85.39511020580225,84.7380410022779,87.29792147806003,56.089101100766364,50.97443685143001,70.90069284064666,2025-01-21 19:37:26.186649+00:00
2018-08-01,86.53427198640813,83.7454677302393,94.6103896103896,108.76849521271484,108.57868020304568,109.31818181818181,109.53330974221748,110.0,108.18181818181819,94.42660430731765,90.30456852791878,106.36363636363636,87.7271812578561,82.23350253807106,103.63636363636364,60.236103976315704,56.4720812182741,71.13636363636363,85.74993538238137,84.51776649746192,89.31818181818181,59.298274026053775,54.111675126903556,74.31818181818181,2025-01-21 19:37:26.186649+00:00
2018-09-01,87.49966148947324,85.15832106038292,94.27996550732969,110.17625857087648,110.07731958762886,110.46277665995976,111.8130439721086,111.23711340206185,113.48088531187122,95.58301270397617,91.41752577319588,107.64587525150905,85.63162058740772,82.2680412371134,95.37223340040241,60.26807913435921,55.92783505154639,72.83702213279679,88.30030051421502,87.5257731958763,90.54325955734406,60.725314943369405,57.65463917525773,69.61770623742454,2025-01-21 19:37:26.186649+00:00
2018-10-01,87.50534602043184,85.79089449875967,92.47023809523809,110.08331300623423,109.32073544433095,112.29166666666666,115.47878352717366,114.70888661899897,117.70833333333334,97.92650246927374,93.18181818181819,111.66666666666666,84.70326827517042,82.2267620020429,91.875,58.987068447727566,55.975485188968335,67.70833333333333,88.78146569029258,90.01532175689479,85.20833333333333,56.5770207271507,55.107252298263546,60.833333333333336,2025-01-21 19:37:26.186649+00:00
2018-11-01,89.3145526484481,87.28342595619485,95.19650655021834,110.00357342283414,109.76353928299008,110.69868995633189,117.60296973925423,115.84032545130944,122.70742358078601,97.84852493390807,93.10958555809815,111.57205240174672,88.23539072165299,85.30383930841597,96.72489082969432,60.41505594775492,58.73379099923722,65.28384279475982,92.70420769155228,92.29595728451564,93.88646288209608,58.392146082180005,55.936943808797345,65.50218340611355,2025-01-21 19:37:26.186649+00:00
2018-12-01,94.8152787054883,91.96336996336994,103.07414104882459,114.57404823325767,113.48717948717949,117.72151898734177,123.09871194918091,120.94871794871796,129.32489451476795,100.99010932003723,97.17948717948718,112.0253164556962,91.31009732214483,89.25641025641025,97.25738396624473,62.60969244329833,59.8974358974359,70.46413502109705,100.9129718338146,97.51282051282051,110.75949367088607,70.21131983668451,65.46153846153847,83.96624472573839,2025-01-21 19:37:26.186649+00:00
2019-01-01,101.03984694821955,97.49680715197955,111.30016051364365,120.38815630828896,117.57343550446998,128.53932584269663,127.5765849888563,126.00255427841634,132.13483146067415,107.70253771627806,102.83524904214559,121.79775280898876,97.0977255115944,93.76756066411238,106.74157303370787,68.8104756660338,65.64495530012772,77.97752808988764,108.6686835496044,104.36781609195401,121.12359550561797,77.03476489688092,72.28607918263091,90.78651685393258,2025-01-21 19:37:26.186649+00:00
2019-02-01,104.32305205991098,99.73477692195902,117.61026991441737,123.69245283461963,119.93896236012208,134.56221198156683,126.01040312944995,123.29603255340794,133.8709677419355,110.52072337556183,105.16276703967446,126.036866359447,102.25548034310115,96.0325534079349,120.27649769585253,71.79419300465729,68.26042726347914,82.02764976958525,113.79224693659283,108.2909460834181,129.72350230414747,82.19586479539414,77.1617497456765,96.77419354838709,2025-01-21 19:37:26.186649+00:00
2019-03-01,103.4662290947161,98.69734025182335,117.27648743238943,122.44580923177244,119.58343916687834,130.7349665924276,123.85662864242119,119.48183896367793,136.52561247216033,113.13878646182756,109.67741935483872,123.16258351893096,101.89707591788323,95.70739141478282,119.82182628062361,69.00511142257407,65.60833121666244,78.84187082405344,112.1114083480888,106.68021336042673,127.83964365256125,81.80878363844525,74.14274828549657,104.0089086859688,2025-01-21 19:37:26.186649+00:00
